_time,_value
2023-12-17T13:53:41.331085919Z,8
2023-12-17T13:53:51.67873729Z,6
2023-12-17T13:54:02.018880289Z,6
2023-12-17T13:54:12.316289456Z,4
2023-12-17T13:54:22.660622634Z,4
2023-12-17T13:54:32.98823353Z,8
2023-12-17T13:54:43.365485139Z,5
2023-12-17T13:54:53.705132507Z,6
2023-12-17T13:55:04.037444729Z,4
2023-12-17T13:55:14.191772224Z,4
2023-12-17T13:55:24.51087031Z,10
2023-12-17T13:55:34.889672951Z,5
2023-12-17T13:55:45.214096817Z,5
2023-12-17T13:55:55.548191759Z,6
2023-12-17T13:56:05.94001306Z,4
2023-12-17T13:56:16.302236115Z,5
2023-12-17T13:56:26.639479529Z,5
2023-12-17T13:56:36.9553008Z,5
2023-12-17T13:56:47.296533746Z,6
2023-12-17T13:56:57.61002701Z,6
2023-12-17T13:57:07.70673548Z,4
2023-12-17T13:57:18.074997164Z,3
2023-12-17T13:57:28.393010293Z,7
2023-12-17T13:57:38.532624387Z,8
2023-12-17T13:57:48.869803971Z,8
2023-12-17T13:57:59.19712205Z,13
2023-12-17T13:58:09.529296365Z,15
2023-12-17T13:58:19.867845557Z,18
2023-12-17T13:58:30.189628996Z,16
2023-12-17T13:58:40.510267231Z,12
2023-12-17T13:58:50.854354397Z,11
2023-12-17T13:59:01.187597958Z,13
2023-12-17T13:59:11.532689813Z,13
2023-12-17T13:59:21.864344956Z,12
2023-12-17T13:59:32.197904192Z,12
2023-12-17T13:59:42.533943423Z,11
2023-12-17T13:59:52.772939959Z,11
2023-12-17T14:00:02.880353596Z,11
2023-12-17T14:00:13.181543452Z,17
2023-12-17T14:00:23.501826881Z,13
2023-12-17T14:00:33.856868749Z,13
2023-12-17T14:00:44.170237625Z,10
2023-12-17T14:00:54.492796702Z,13
2023-12-17T14:01:04.803609804Z,17
2023-12-17T14:01:14.945291746Z,14
2023-12-17T14:01:25.263917928Z,12
2023-12-17T14:01:35.583911298Z,12
2023-12-17T14:01:45.893611271Z,14
2023-12-17T14:01:56.234130609Z,12
2023-12-17T14:02:06.594998202Z,12
2023-12-17T14:02:16.930284184Z,14
2023-12-17T14:02:27.242479094Z,16
2023-12-17T14:02:37.567083676Z,18
2023-12-17T14:02:47.889290898Z,12
2023-12-17T14:02:58.029540402Z,11
2023-12-17T14:03:08.396165102Z,14
2023-12-17T14:03:18.759825029Z,16
2023-12-17T14:03:29.097616185Z,11
2023-12-17T14:03:39.420804454Z,13
2023-12-17T14:03:49.723766791Z,12
2023-12-17T14:04:00.061420567Z,12
2023-12-17T14:04:10.37388475Z,11
2023-12-17T14:04:20.71378722Z,8
2023-12-17T14:04:31.052835454Z,14
2023-12-17T14:04:41.405429807Z,11
2023-12-17T14:04:51.758380222Z,11
2023-12-17T14:05:02.08507776Z,9
2023-12-17T14:05:12.211306786Z,7
2023-12-17T14:05:22.561150226Z,7
2023-12-17T14:05:32.676186595Z,9
2023-12-17T14:05:43.004894518Z,9
2023-12-17T14:05:53.322404264Z,10
2023-12-17T14:06:03.675504379Z,10
2023-12-17T14:06:14.0036176Z,10
2023-12-17T14:06:24.316491834Z,10
2023-12-17T14:06:34.507985178Z,12
2023-12-17T14:06:44.839934844Z,9
2023-12-17T14:06:55.20394293Z,10
2023-12-17T14:07:05.578553065Z,17
2023-12-17T14:07:15.922647615Z,12
2023-12-17T14:07:26.052810266Z,8
2023-12-17T14:07:36.41682503Z,10
2023-12-17T14:07:46.755863309Z,11
2023-12-17T14:07:56.869222579Z,14
2023-12-17T14:08:06.98199002Z,12
2023-12-17T14:08:17.301443893Z,20
2023-12-17T14:08:27.589407715Z,21
2023-12-17T14:08:37.936562033Z,8
2023-12-17T14:08:48.275074564Z,15
2023-12-17T14:08:58.588725658Z,13
2023-12-17T14:09:08.885601187Z,9
2023-12-17T14:09:19.188702212Z,8
2023-12-17T14:09:29.301637335Z,7
2023-12-17T14:09:39.654542523Z,10
2023-12-17T14:09:49.794808032Z,20
2023-12-17T14:10:00.102428433Z,28
2023-12-17T14:10:10.221750302Z,21
2023-12-17T14:10:20.573876724Z,9
2023-12-17T14:10:30.909401156Z,7
2023-12-17T14:10:41.243926171Z,6
2023-12-17T14:10:51.582866773Z,12
2023-12-17T14:11:01.886620507Z,8
2023-12-17T14:11:12.199784364Z,10
2023-12-17T14:11:22.545922487Z,10
2023-12-17T14:11:32.679156316Z,8
2023-12-17T14:11:43.02747251Z,11
2023-12-17T14:11:53.353530492Z,6
2023-12-17T14:12:03.484395193Z,11
2023-12-17T14:12:13.609022436Z,8
2023-12-17T14:12:23.940051783Z,9
2023-12-17T14:12:34.055563831Z,8
2023-12-17T14:12:44.227891915Z,12
2023-12-17T14:12:54.557017274Z,8
2023-12-17T14:13:04.893580668Z,7
2023-12-17T14:13:15.205266095Z,9
2023-12-17T14:13:25.313247731Z,8
2023-12-17T14:13:35.616010948Z,8
2023-12-17T14:13:45.910942191Z,12
2023-12-17T14:13:56.262595168Z,9
2023-12-17T14:14:06.600152194Z,16
2023-12-17T14:14:16.967548405Z,11
2023-12-17T14:14:27.302347348Z,7
2023-12-17T14:14:37.638754695Z,12
2023-12-17T14:14:47.769565596Z,13
2023-12-17T14:14:58.13268893Z,14
2023-12-17T14:15:08.357571362Z,11
2023-12-17T14:15:18.690115267Z,12
2023-12-17T14:15:29.029272051Z,20
2023-12-17T14:15:39.359706707Z,10
2023-12-17T14:15:49.468198168Z,12
2023-12-17T14:15:59.81071623Z,12
2023-12-17T14:16:10.120815166Z,12
2023-12-17T14:16:20.489797769Z,14
2023-12-17T14:16:30.685001113Z,9
2023-12-17T14:16:41.030674862Z,8
2023-12-17T14:16:51.36627198Z,12
2023-12-17T14:17:01.693895597Z,7
2023-12-17T14:17:11.804859156Z,8
2023-12-17T14:17:22.132896443Z,10
2023-12-17T14:17:32.485939589Z,9
2023-12-17T14:17:42.621488538Z,11
2023-12-17T14:17:52.956655483Z,9
2023-12-17T14:18:03.268333157Z,16
2023-12-17T14:18:13.641970688Z,12
2023-12-17T14:18:23.741990384Z,15
2023-12-17T14:18:34.045015802Z,19
2023-12-17T14:18:44.348940425Z,16
2023-12-17T14:18:54.697776768Z,13
2023-12-17T14:19:05.033571706Z,10
2023-12-17T14:19:15.370972066Z,7
2023-12-17T14:19:25.5173883Z,4
2023-12-17T14:19:35.649984627Z,14
2023-12-17T14:19:45.948011009Z,10
2023-12-17T14:19:56.073540652Z,18
2023-12-17T14:20:06.400358896Z,13
2023-12-17T14:20:16.70720465Z,13
2023-12-17T14:20:27.00990696Z,8
2023-12-17T14:20:37.341819226Z,10
2023-12-17T14:20:47.650581077Z,12
2023-12-17T14:20:57.970329523Z,9
2023-12-17T14:21:08.285614406Z,9
2023-12-17T14:21:18.624399941Z,10
2023-12-17T14:21:28.963541582Z,17
2023-12-17T14:21:39.29033286Z,13
2023-12-17T14:21:49.628640587Z,10
2023-12-17T14:21:59.933809366Z,12
2023-12-17T14:22:10.250934279Z,10
2023-12-17T14:22:20.379613092Z,21
2023-12-17T14:22:30.717695494Z,15
2023-12-17T14:22:41.030988395Z,14
2023-12-17T14:22:51.379240866Z,15
2023-12-17T14:23:01.474261665Z,9
2023-12-17T14:23:11.772683802Z,9
2023-12-17T14:23:22.131645889Z,11
2023-12-17T14:23:32.453835422Z,11
2023-12-17T14:23:42.784155223Z,11
2023-12-17T14:23:53.093036983Z,11
2023-12-17T14:24:03.455460481Z,7
2023-12-17T14:24:13.647509428Z,10
2023-12-17T14:24:23.966263236Z,7
2023-12-17T14:24:34.2708742Z,8
2023-12-17T14:24:44.643168188Z,7
2023-12-17T14:24:55.000160624Z,11
2023-12-17T14:25:05.128881717Z,10
2023-12-17T14:25:15.452458237Z,8
2023-12-17T14:25:25.572680362Z,6
2023-12-17T14:25:35.907994323Z,11
2023-12-17T14:25:46.236690373Z,14
2023-12-17T14:25:56.535845741Z,13
2023-12-17T14:26:06.862327847Z,12
2023-12-17T14:26:17.226796017Z,11
2023-12-17T14:26:27.323859729Z,14
2023-12-17T14:26:37.628666527Z,10
2023-12-17T14:26:47.927464244Z,11
2023-12-17T14:26:58.26794556Z,9
2023-12-17T14:27:08.604778159Z,11
2023-12-17T14:27:18.912921462Z,9
2023-12-17T14:27:29.208841371Z,8
2023-12-17T14:27:39.51976393Z,9
2023-12-17T14:27:49.823662801Z,12
2023-12-17T14:28:00.142309693Z,10
2023-12-17T14:28:10.461427976Z,9
2023-12-17T14:28:20.861088591Z,14
2023-12-17T14:28:31.164669873Z,10
2023-12-17T14:28:41.468799375Z,16
2023-12-17T14:28:51.785307716Z,11
2023-12-17T14:29:02.118733451Z,11
2023-12-17T14:29:12.427609342Z,9
2023-12-17T14:29:22.564780747Z,12
2023-12-17T14:29:32.924461458Z,9
2023-12-17T14:29:43.231658459Z,12
2023-12-17T14:29:53.351976552Z,9
2023-12-17T14:30:03.679993619Z,9
2023-12-17T14:30:13.993140111Z,10
2023-12-17T14:30:24.324648847Z,12
2023-12-17T14:30:34.654346468Z,8
2023-12-17T14:30:44.979287993Z,10
2023-12-17T14:30:55.3242239Z,9
2023-12-17T14:31:05.471266681Z,8
2023-12-17T14:31:15.810735702Z,8
2023-12-17T14:31:26.105762709Z,9
2023-12-17T14:31:36.413092773Z,9
2023-12-17T14:31:46.732110006Z,8
2023-12-17T14:31:56.835881365Z,11
2023-12-17T14:32:06.940501689Z,10
2023-12-17T14:32:17.276777753Z,7
2023-12-17T14:32:27.388025174Z,10
2023-12-17T14:32:37.715104894Z,10
2023-12-17T14:32:48.085366855Z,8
2023-12-17T14:32:58.188534785Z,8
2023-12-17T14:33:08.596258546Z,9
2023-12-17T14:33:18.919754817Z,13
2023-12-17T14:33:29.282103458Z,8
2023-12-17T14:33:39.615965113Z,7
2023-12-17T14:33:49.928501622Z,10
2023-12-17T14:34:00.082029658Z,6
2023-12-17T14:34:10.39195519Z,9
2023-12-17T14:34:20.71267Z,8
2023-12-17T14:34:31.076723274Z,7
2023-12-17T14:34:41.212996805Z,8
2023-12-17T14:34:51.549164772Z,8
2023-12-17T14:35:01.852850151Z,7
2023-12-17T14:35:11.964436253Z,8
2023-12-17T14:35:22.313666758Z,9
2023-12-17T14:35:32.679318182Z,7
2023-12-17T14:35:43.010870298Z,7
2023-12-17T14:35:53.323585455Z,8
2023-12-17T14:36:03.645259108Z,8
2023-12-17T14:36:13.982116513Z,11
2023-12-17T14:36:24.281569183Z,9
2023-12-17T14:36:34.588754999Z,7
2023-12-17T14:36:44.925675224Z,10
2023-12-17T14:36:55.293922605Z,10
2023-12-17T14:37:05.608518999Z,15
2023-12-17T14:37:15.722284382Z,9
2023-12-17T14:37:26.086065296Z,8
2023-12-17T14:37:36.189120025Z,9
2023-12-17T14:37:46.528315188Z,8
2023-12-17T14:37:56.863538591Z,12
2023-12-17T14:38:07.168996878Z,6
2023-12-17T14:38:17.459510724Z,6
2023-12-17T14:38:27.755111373Z,8
2023-12-17T14:38:37.872455797Z,7
2023-12-17T14:38:48.196745057Z,6
2023-12-17T14:38:58.333081833Z,7
2023-12-17T14:39:08.447864803Z,5
2023-12-17T14:39:18.749567803Z,14
2023-12-17T14:39:29.053332722Z,9
2023-12-17T14:39:39.17222253Z,8
2023-12-17T14:39:49.314743808Z,9
2023-12-17T14:39:59.619541662Z,9
2023-12-17T14:40:09.91682867Z,8
2023-12-17T14:40:20.252968464Z,8
2023-12-17T14:40:30.566177096Z,10
2023-12-17T14:40:40.66961179Z,11
2023-12-17T14:40:51.01435308Z,7
2023-12-17T14:41:01.340703439Z,8
2023-12-17T14:41:11.688220775Z,8
2023-12-17T14:41:22.024267923Z,7
2023-12-17T14:41:32.350247325Z,5
2023-12-17T14:41:42.654042603Z,3
2023-12-17T14:41:52.742619104Z,7
2023-12-17T14:42:02.877954135Z,5
2023-12-17T14:42:13.215680238Z,5
2023-12-17T14:42:23.328952592Z,4
2023-12-17T14:42:33.677579546Z,5
2023-12-17T14:42:44.046238054Z,5
2023-12-17T14:42:54.397398594Z,6
2023-12-17T14:43:04.701126328Z,7
2023-12-17T14:43:14.835720999Z,10
2023-12-17T14:43:25.181538114Z,6
2023-12-17T14:43:35.516547714Z,8
2023-12-17T14:43:45.838039346Z,8
2023-12-17T14:43:56.164477472Z,7
2023-12-17T14:44:06.503583198Z,9
2023-12-17T14:44:16.859952194Z,8
2023-12-17T14:44:27.009434798Z,11
2023-12-17T14:44:37.341161066Z,10
2023-12-17T14:44:47.679864396Z,7
2023-12-17T14:44:57.983172535Z,7
2023-12-17T14:45:08.093516654Z,8
2023-12-17T14:45:18.443613522Z,10
2023-12-17T14:45:28.774586849Z,10
2023-12-17T14:45:39.104438834Z,10
2023-12-17T14:45:49.404711074Z,10
2023-12-17T14:45:59.507573325Z,9
2023-12-17T14:46:09.632020461Z,11
2023-12-17T14:46:19.936272694Z,14
2023-12-17T14:46:30.267962054Z,14
2023-12-17T14:46:40.575676079Z,12
2023-12-17T14:46:50.881492104Z,10
2023-12-17T14:47:01.193978628Z,11
2023-12-17T14:47:11.516542618Z,9
2023-12-17T14:47:21.834780419Z,10
2023-12-17T14:47:32.170902332Z,12
2023-12-17T14:47:42.498836652Z,12
2023-12-17T14:47:52.838224954Z,11
2023-12-17T14:48:03.176003261Z,10
2023-12-17T14:48:13.510950456Z,9
2023-12-17T14:48:23.614235195Z,13
2023-12-17T14:48:33.724419683Z,12
2023-12-17T14:48:44.057946671Z,12
2023-12-17T14:48:54.402129336Z,12
2023-12-17T14:49:04.705165413Z,9
2023-12-17T14:49:15.043398854Z,8
2023-12-17T14:49:25.387068888Z,10
2023-12-17T14:49:35.709636554Z,7
2023-12-17T14:49:46.009633978Z,8
2023-12-17T14:49:56.170450691Z,7
2023-12-17T14:50:06.526395223Z,9
2023-12-17T14:50:16.83798089Z,11
2023-12-17T14:50:26.975923781Z,8
2023-12-17T14:50:37.287212491Z,8
2023-12-17T14:50:47.631919563Z,8
2023-12-17T14:50:57.724682783Z,8
2023-12-17T14:51:08.034045363Z,9
2023-12-17T14:51:18.206866472Z,10
2023-12-17T14:51:28.542112515Z,8
2023-12-17T14:51:38.653066498Z,9
2023-12-17T14:51:48.965959698Z,8
2023-12-17T14:51:59.119702565Z,12
2023-12-17T14:52:09.449221856Z,13
2023-12-17T14:52:19.804575694Z,6
2023-12-17T14:52:30.116512445Z,12
2023-12-17T14:52:40.234518125Z,11
2023-12-17T14:52:50.58817924Z,10
2023-12-17T14:53:00.929725196Z,7
2023-12-17T14:53:11.260620932Z,9
2023-12-17T14:53:21.603658787Z,8
2023-12-17T14:53:31.713409772Z,9
2023-12-17T14:53:42.044657199Z,12
2023-12-17T14:53:52.383383863Z,7
2023-12-17T14:54:02.717064999Z,11
2023-12-17T14:54:13.053603453Z,11
2023-12-17T14:54:23.205175462Z,10
2023-12-17T14:54:33.308310726Z,10
2023-12-17T14:54:43.661203846Z,12
2023-12-17T14:54:54.019960504Z,10
2023-12-17T14:55:04.353271558Z,11
2023-12-17T14:55:14.654662088Z,11
2023-12-17T14:55:24.765742998Z,11
2023-12-17T14:55:35.10786688Z,11
2023-12-17T14:55:45.443868945Z,7
2023-12-17T14:55:55.802216099Z,8
2023-12-17T14:56:05.929675681Z,10
2023-12-17T14:56:16.268560256Z,6
2023-12-17T14:56:26.623633943Z,6
2023-12-17T14:56:36.925543207Z,6
2023-12-17T14:56:47.037196775Z,6
2023-12-17T14:56:57.340899787Z,6
2023-12-17T14:57:07.659198058Z,5
2023-12-17T14:57:17.751921213Z,4
2023-12-17T14:57:28.07318843Z,6
2023-12-17T14:57:38.417263039Z,6
2023-12-17T14:57:48.740663627Z,5
2023-12-17T14:57:58.877532008Z,6
2023-12-17T14:58:08.989002684Z,6
2023-12-17T14:58:19.325111173Z,7
2023-12-17T14:58:29.661125576Z,8
2023-12-17T14:58:39.997677791Z,9
2023-12-17T14:58:50.376373299Z,15
2023-12-17T14:59:00.740545263Z,9
2023-12-17T14:59:10.909120995Z,8
2023-12-17T14:59:21.031952321Z,8
2023-12-17T14:59:31.395759127Z,8
2023-12-17T14:59:41.725962809Z,6
2023-12-17T14:59:52.029176302Z,7
2023-12-17T15:00:02.366144877Z,5
2023-12-17T15:00:12.709628994Z,12
2023-12-17T15:00:22.870966575Z,10
2023-12-17T15:00:33.167608596Z,9
2023-12-17T15:00:43.528410604Z,10
2023-12-17T15:00:53.860008275Z,9
2023-12-17T15:01:04.161342007Z,10
2023-12-17T15:01:14.460357427Z,10
2023-12-17T15:01:24.799449429Z,9
2023-12-17T15:01:35.138151409Z,9
2023-12-17T15:01:45.475782213Z,9
2023-12-17T15:01:55.584443293Z,7
2023-12-17T15:02:05.884463226Z,2
2023-12-17T15:02:16.193354921Z,1
2023-12-17T15:02:26.525355587Z,2
2023-12-17T15:02:36.868758452Z,1
2023-12-17T15:02:47.19806831Z,1
2023-12-17T15:02:57.510762056Z,3
2023-12-17T15:03:07.869649721Z,3
2023-12-17T15:03:18.202203844Z,3
2023-12-17T15:03:28.540713647Z,2
2023-12-17T15:03:38.87765017Z,4
2023-12-17T15:03:49.246474479Z,3
2023-12-17T15:03:59.552832885Z,3
2023-12-17T15:04:09.861961833Z,2
2023-12-17T15:04:20.005146825Z,4
2023-12-17T15:04:30.33807392Z,3
2023-12-17T15:04:40.701768941Z,1
2023-12-17T15:04:51.032703777Z,2
2023-12-17T15:05:01.137117456Z,4
2023-12-17T15:05:11.27842826Z,3
2023-12-17T15:05:21.40938812Z,3
2023-12-17T15:05:31.717791319Z,4
2023-12-17T15:05:41.872063179Z,7
2023-12-17T15:05:52.067826781Z,15
2023-12-17T15:06:02.378517924Z,13
2023-12-17T15:06:12.702057989Z,10
2023-12-17T15:06:23.028263989Z,12
2023-12-17T15:06:33.375468873Z,9
2023-12-17T15:06:43.725361886Z,8
2023-12-17T15:06:54.042595616Z,8
2023-12-17T15:07:04.168976952Z,10
2023-12-17T15:07:14.492112366Z,7
2023-12-17T15:07:24.839502599Z,7
2023-12-17T15:07:34.943447629Z,8
2023-12-17T15:07:45.248659574Z,8
2023-12-17T15:07:55.549664968Z,9
2023-12-17T15:08:05.88599209Z,7
2023-12-17T15:08:16.188832576Z,8
2023-12-17T15:08:26.535292155Z,6
2023-12-17T15:08:36.669313991Z,11
2023-12-17T15:08:46.973244464Z,10
2023-12-17T15:08:57.097432815Z,8
2023-12-17T15:09:07.229774284Z,10
2023-12-17T15:09:17.373049357Z,9
2023-12-17T15:09:27.689116312Z,8
2023-12-17T15:09:37.804413729Z,9
2023-12-17T15:09:47.903566237Z,8
2023-12-17T15:09:58.209457403Z,8
2023-12-17T15:10:08.52013843Z,7
2023-12-17T15:10:18.848808483Z,6
2023-12-17T15:10:29.180822975Z,6
2023-12-17T15:10:39.517186324Z,8
2023-12-17T15:10:49.852428481Z,6
2023-12-17T15:11:00.202729062Z,6
2023-12-17T15:11:10.318038819Z,6
2023-12-17T15:11:20.445780776Z,6
2023-12-17T15:11:30.592844076Z,6
2023-12-17T15:11:40.925579398Z,6
2023-12-17T15:11:51.255811944Z,7
2023-12-17T15:12:01.378338079Z,7
2023-12-17T15:12:11.72767771Z,7
2023-12-17T15:12:21.899000001Z,7
2023-12-17T15:12:32.236701169Z,7
2023-12-17T15:12:42.557581111Z,7
2023-12-17T15:12:52.861782225Z,7
2023-12-17T15:13:02.991526249Z,7
2023-12-17T15:13:13.337182796Z,6
2023-12-17T15:13:23.668540998Z,5
2023-12-17T15:13:33.975115823Z,16
2023-12-17T15:13:44.307134617Z,3
2023-12-17T15:13:54.640419401Z,6
2023-12-17T15:14:04.957744052Z,6
2023-12-17T15:14:15.260742123Z,4
2023-12-17T15:14:25.405087934Z,7
2023-12-17T15:14:35.585152757Z,2
2023-12-17T15:14:45.914210843Z,6
2023-12-17T15:14:56.251355905Z,6
2023-12-17T15:15:06.60422237Z,4
2023-12-17T15:15:16.744970366Z,5
2023-12-17T15:15:27.088352181Z,7
2023-12-17T15:15:37.406285032Z,7
2023-12-17T15:15:47.736839744Z,6
2023-12-17T15:15:58.088021799Z,5
2023-12-17T15:16:08.41584356Z,6
2023-12-17T15:16:18.751274415Z,7
2023-12-17T15:16:29.098854336Z,7
2023-12-17T15:16:39.428582804Z,7
2023-12-17T15:16:49.738089796Z,5
2023-12-17T15:16:59.854199803Z,6
2023-12-17T15:17:09.982906755Z,6
2023-12-17T15:17:20.320500862Z,3
2023-12-17T15:17:30.620999862Z,3
2023-12-17T15:17:40.967854355Z,4
2023-12-17T15:17:51.329067295Z,3
2023-12-17T15:18:01.702159833Z,5
2023-12-17T15:18:12.030680909Z,6
2023-12-17T15:18:22.341641757Z,5
2023-12-17T15:18:32.66920478Z,10
2023-12-17T15:18:43.01417516Z,8
2023-12-17T15:18:53.353678733Z,7
2023-12-17T15:19:03.675601942Z,12
2023-12-17T15:19:14.007092648Z,5
2023-12-17T15:19:24.327920908Z,9
2023-12-17T15:19:34.657930807Z,10
2023-12-17T15:19:44.985083801Z,4
2023-12-17T15:19:55.284305092Z,7
2023-12-17T15:20:05.404734294Z,5
2023-12-17T15:20:15.707437492Z,5
2023-12-17T15:20:25.864864385Z,5
2023-12-17T15:20:36.187723213Z,4
2023-12-17T15:20:46.539660438Z,8
2023-12-17T15:20:56.636499919Z,7
2023-12-17T15:21:06.980211128Z,7
2023-12-17T15:21:17.34891393Z,7
2023-12-17T15:21:27.685886468Z,7
2023-12-17T15:21:38.062639966Z,6
2023-12-17T15:21:48.157922394Z,11
2023-12-17T15:21:58.464339036Z,6
2023-12-17T15:22:08.798817074Z,7
2023-12-17T15:22:19.116740734Z,7
2023-12-17T15:22:29.437559222Z,6
2023-12-17T15:22:39.560476242Z,8
2023-12-17T15:22:49.91795236Z,4
2023-12-17T15:23:00.261967445Z,5
2023-12-17T15:23:10.589480532Z,4
2023-12-17T15:23:20.983576767Z,5
2023-12-17T15:23:31.299945221Z,5
2023-12-17T15:23:41.436581368Z,7
2023-12-17T15:23:51.774725877Z,7
2023-12-17T15:24:02.097862682Z,6
2023-12-17T15:24:12.416445199Z,3
2023-12-17T15:24:22.717662645Z,4
2023-12-17T15:24:33.090535206Z,2
2023-12-17T15:24:43.397622758Z,1
2023-12-17T15:24:53.764006786Z,0
2023-12-17T15:25:04.111440567Z,1
2023-12-17T15:25:14.472777645Z,0
2023-12-17T15:25:24.79654657Z,4
2023-12-17T15:25:35.093906998Z,5
2023-12-17T15:25:45.406750314Z,25
2023-12-17T15:25:55.741110768Z,9
2023-12-17T15:26:06.050148568Z,12
2023-12-17T15:26:16.351729636Z,26
2023-12-17T15:26:26.694412738Z,23
2023-12-17T15:26:37.026575558Z,2
2023-12-17T15:26:47.390143395Z,1
2023-12-17T15:26:57.691396291Z,5
2023-12-17T15:27:08.056062655Z,0
2023-12-17T15:27:18.379932324Z,1
2023-12-17T15:27:28.710536588Z,6
2023-12-17T15:27:38.85590964Z,0
2023-12-17T15:27:49.201841319Z,0
2023-12-17T15:27:59.333982353Z,0
2023-12-17T15:28:09.659224828Z,1
2023-12-17T15:28:19.978162601Z,0
2023-12-17T15:28:30.338164915Z,1
2023-12-17T15:28:40.713382717Z,2
2023-12-17T15:28:50.857599783Z,5
2023-12-17T15:29:01.180423022Z,10
2023-12-17T15:29:11.488506192Z,7
2023-12-17T15:29:21.831919602Z,10
2023-12-17T15:29:32.188952614Z,13
2023-12-17T15:29:42.499081361Z,11
2023-12-17T15:29:52.834463949Z,13
2023-12-17T15:30:03.141834977Z,8
2023-12-17T15:30:13.520491618Z,9
2023-12-17T15:30:23.853361546Z,16
2023-12-17T15:30:34.204521957Z,17
2023-12-17T15:30:44.541121754Z,13
2023-12-17T15:30:54.852936438Z,11
2023-12-17T15:31:04.987791036Z,15
2023-12-17T15:31:15.340386795Z,10
2023-12-17T15:31:25.645843641Z,10
2023-12-17T15:31:35.977969513Z,16
2023-12-17T15:31:46.305817759Z,14
2023-12-17T15:31:56.444432326Z,12
2023-12-17T15:32:06.748459732Z,5
2023-12-17T15:32:16.858872412Z,9
2023-12-17T15:32:27.200098891Z,11
2023-12-17T15:32:37.498717077Z,12
2023-12-17T15:32:47.653266778Z,8
2023-12-17T15:32:57.788858266Z,5
2023-12-17T15:33:08.111525855Z,11
2023-12-17T15:33:18.239575799Z,9
2023-12-17T15:33:28.572392138Z,10
2023-12-17T15:33:38.876900629Z,6
2023-12-17T15:33:49.216318732Z,10
2023-12-17T15:33:59.548716711Z,5
2023-12-17T15:34:09.895429896Z,8
2023-12-17T15:34:20.040618758Z,12
2023-12-17T15:34:30.213707877Z,9
2023-12-17T15:34:40.338253562Z,12
2023-12-17T15:34:50.691065372Z,5
2023-12-17T15:35:01.036350051Z,6
2023-12-17T15:35:11.35800203Z,9
2023-12-17T15:35:21.665256156Z,8
2023-12-17T15:35:31.969839073Z,6
2023-12-17T15:35:42.094953924Z,7
2023-12-17T15:35:52.445017204Z,10
2023-12-17T15:36:02.76135925Z,10
2023-12-17T15:36:13.152584004Z,6
2023-12-17T15:36:23.485964122Z,6
2023-12-17T15:36:33.784507713Z,10
2023-12-17T15:36:44.099556732Z,6
2023-12-17T15:36:54.265843094Z,7
2023-12-17T15:37:04.586942373Z,3
2023-12-17T15:37:14.941481662Z,3
2023-12-17T15:37:25.059750473Z,3
2023-12-17T15:37:35.400307208Z,3
2023-12-17T15:37:45.541846182Z,7
2023-12-17T15:37:55.70850621Z,6
2023-12-17T15:38:06.021651235Z,8
2023-12-17T15:38:16.137236501Z,4
2023-12-17T15:38:26.545990188Z,5
2023-12-17T15:38:36.867922334Z,7
2023-12-17T15:38:47.209746411Z,8
2023-12-17T15:38:57.548016029Z,4
2023-12-17T15:39:07.896666296Z,5
2023-12-17T15:39:18.206536291Z,8
2023-12-17T15:39:28.508983587Z,5
2023-12-17T15:39:38.627733957Z,1
2023-12-17T15:39:48.966873604Z,3
2023-12-17T15:39:59.071798348Z,3
2023-12-17T15:40:09.381849344Z,3
2023-12-17T15:40:19.524987836Z,3
2023-12-17T15:40:29.665223906Z,3
2023-12-17T15:40:39.771487233Z,3
2023-12-17T15:40:50.123769977Z,3
2023-12-17T15:41:00.441815024Z,4
2023-12-17T15:41:10.760687583Z,16
2023-12-17T15:41:21.117388468Z,14
2023-12-17T15:41:31.480974726Z,14
2023-12-17T15:41:41.828500626Z,16
2023-12-17T15:41:51.94956135Z,14
2023-12-17T15:42:02.060141164Z,4
2023-12-17T15:42:12.405881962Z,3
2023-12-17T15:42:22.746030232Z,5
2023-12-17T15:42:33.090498811Z,4
2023-12-17T15:42:43.23793556Z,4
2023-12-17T15:42:53.56837253Z,20
2023-12-17T15:43:03.931273207Z,3
2023-12-17T15:43:14.238485902Z,5
2023-12-17T15:43:24.581030208Z,4
2023-12-17T15:43:34.908521299Z,4
2023-12-17T15:43:45.258874816Z,5
2023-12-17T15:43:55.361358696Z,4
2023-12-17T15:44:05.681309537Z,4
2023-12-17T15:44:15.997283867Z,5
2023-12-17T15:44:26.332952964Z,3
2023-12-17T15:44:36.669149836Z,5
2023-12-17T15:44:46.988650257Z,6
2023-12-17T15:44:57.308433662Z,3
2023-12-17T15:45:07.440412267Z,4
2023-12-17T15:45:17.788669346Z,3
2023-12-17T15:45:28.169961447Z,4
2023-12-17T15:45:38.557114279Z,4
2023-12-17T15:45:48.893496338Z,6
2023-12-17T15:45:59.20581753Z,4
2023-12-17T15:46:09.321584271Z,4
2023-12-17T15:46:19.654850277Z,5
2023-12-17T15:46:30.026689301Z,5
2023-12-17T15:46:40.349469511Z,14
2023-12-17T15:46:50.657013521Z,5
2023-12-17T15:47:00.997196414Z,4
2023-12-17T15:47:11.355191625Z,5
2023-12-17T15:47:21.693568484Z,2
2023-12-17T15:47:31.821113437Z,2
2023-12-17T15:47:41.999333916Z,1
